"id","sch","gr","cltype","hdeg","clad","exp","trace","read","math","ses","schtype","sx","eth","birthq","birthy","yrs","tch","ach_score"
"21566","71","K","reg+A","BS/BA",NA,2,"W",411,459,"N","rural","F","W","1980:2","1980",0,"1237",870
"21579","56","K","reg","MS/MA/MEd","1",13,"W",382,423,"N","rural","M","W","1980:3","1980",0,"960",805
"21607","3","K","reg+A","MS/MA/MEd","1",20,"W",532,513,"N","rural","F","W","1979:4","1979",0,"35",1045
"2161","7","K","reg","MS/MA/MEd","1",15,"W",422,434,"F","rural","F","B","1980:1","1980",0,"88",856
"21639","17","K","reg","BS/BA","1",0,"W",443,513,"N","suburb","M","W","1979:4","1979",0,"268",956
"21675","36","K","reg+A","MS/MA/MEd","1",14,"W",450,506,"N","suburb","F","W","1980:3","1980",0,"625",956
"21691","30","K","small","BS/BA","APPR",2,"W",468,528,"F","inner","M","B","1980:3","1980",0,"516",996
"21722","76","K","small","MS/MA/MEd","1",8,"W",410,459,"F","rural","M","W","1980:3","1980",0,"1321",869
"21739","43","K","reg+A","BS/BA","1",17,"W",421,463,"N","suburb","M","W","1979:3","1979",0,"718",884
"21753","28","K","reg+A","BS/BA","1",5,"B",408,429,"F","inner","M","B","1979:3","1979",0,"483",837
"21787","24","K","small","BS/BA","2",13,"W",428,489,"N","suburb","F","B","1980:3","1980",0,"400",917
"21804","27","K","reg+A","BS/BA","1",10,"B",460,576,"F","inner","F","B","1980:2","1980",0,"451",1036
"21840","66","K","reg+A","BS/BA","1",3,"W",410,478,"F","rural","F","W","1980:1","1980",0,"1141",888
"21853","7","K","reg+A","BS/BA","1",3,"W",410,489,"F","rural","M","W","1980:2","1980",0,"89",899
"21865","9","K","reg+A","BS/BA","1",14,"W",416,429,"N","urban","F","W","1980:3","1980",0,"139",845
"21882","47","K","reg+A","BS/BA","1",15,"W",408,449,"N","rural","F","W","1980:3","1980",0,"777",857
"2193","5","K","small","BS/BA","1",8,"W",414,434,"F","rural","F","B","1980:1","1980",0,"67",848
"21932","3","K","reg+A","MS/MA/MEd","1",20,"W",419,489,"F","rural","M","W","1980:2","1980",0,"35",908
"21950","61","K","small","BS/BA","1",11,"W",434,454,"N","suburb","M","W","1980:2","1980",0,"1048",888
"21965","8","K","small","BS/BA","1",8,"W",465,528,"N","rural","F","W","1980:2","1980",0,"111",993
"21981","78","K","reg","MS/MA/MEd","1",8,"W",422,484,"N","rural","M","W","1980:2","1980",0,"1347",906
"22042","7","K","small","BS/BA","1",4,"W",472,602,"N","rural","M","W","1980:3","1980",0,"85",1074
"22079","48","K","reg","MS/MA/MEd","1",4,"W",450,513,"N","urban","F","W","1980:1","1980",0,"795",963
"22087","72","K","reg+A","MS/MA/MEd","1",10,"W",395,439,"F","rural","M","W","1979:4","1979",0,"1254",834
"22102","59","K","small","BS/BA","1",11,"W",474,513,"N","urban","F","W","1979:4","1979",0,"1016",987
"22138","66","K","small","BS/BA","1",15,"W",430,473,"N","rural","F","W","1980:3","1980",0,"1139",903
"22156","73","K","reg+A","BS/BA","1",14,"W",442,494,"N","rural","F","W","1980:2","1980",0,"1274",936
"22167","47","K","reg","MS/MA/MEd","1",5,"W",430,528,"F","rural","M","W","1979:4","1979",0,"776",958
"22187","17","K","small","BS/BA",NA,5,"W",393,418,"F","suburb","M","B","1979:3","1979",0,"266",811
"22199","4","K","reg+A","BS/BA","1",7,"W",416,468,"N","suburb","M","W","1979:4","1979",0,"54",884
"22238","18","K","reg+A","MS/MA/MEd","1",11,"W",448,528,"N","inner","M","W","1980:2","1980",0,"285",976
"22253","56","K","reg","MS/MA/MEd","1",13,"W",382,384,"N","rural","M","W","1980:2","1980",0,"960",766
"22288","64","K","reg","BS/BA","1",11,"W",430,449,"F","rural","F","W","1980:1","1980",0,"1104",879
"2231","37","K","reg+A","BS/BA",NA,11,"W",433,454,"F","urban","M","B","1979:4","1979",0,"642",887
"22345","38","K","small","Ed.S","2",8,"W",422,454,"N","rural","M","W","1980:3","1980",0,"649",876
"22384","47","K","reg","MS/MA/MEd","1",5,"W",424,439,"F","rural","M","W","1980:1","1980",0,"776",863
"22390","64","K","reg","BS/BA","1",20,"W",425,489,"N","rural","F","W","1979:4","1979",0,"1105",914
"22438","44","K","small","BS/BA","1",3,"W",487,520,"F","suburb","M","B","1979:4","1979",0,"730",1007
"22458","14","K","reg+A","BS/BA","APPR",1,"B",419,434,"F","inner","F","B","1980:3","1980",0,"217",853
"22493","7","K","small","MA+","1",6,"W",405,405,"F","rural","M","W","1980:2","1980",0,"86",810
"22527","26","K","reg","MS/MA/MEd","1",15,"B",434,468,"N","inner","F","B","1980:1","1980",0,"434",902
"22535","29","K","reg","BS/BA","1",5,"W",433,506,"F","inner","F","B","1979:4","1979",0,"503",939
"22550","40","K","small","BS/BA","1",4,"W",460,576,"N","rural","F","W","1979:4","1979",0,"677",1036
"22590","16","K","small","BS/BA","APPR",1,"B",443,484,"F","inner","M","B","1980:2","1980",0,"242",927
"22617","14","K","reg+A","BS/BA","APPR",1,"B",458,494,"F","inner","M","B","1980:3","1980",0,"217",952
"22652","9","K","small","BS/BA","1",13,"W",445,489,"N","urban","M","W","1980:2","1980",0,"133",934
"22701","65","K","reg+A","MS/MA/MEd","1",9,"W",448,454,"N","rural","M","W","1980:2","1980",0,"1125",902
"22720","28","K","reg","MS/MA/MEd","1",7,"W",472,576,"F","inner","F","B","1980:1","1980",0,"481",1048
"22732","61","K","small","MS/MA/MEd","1",7,"W",445,484,"N","suburb","F","W","1980:2","1980",0,"1047",929
"22760","10","K","reg","BS/BA","1",3,"W",483,559,"N","urban","M","W","1979:4","1979",0,"163",1042
"22785","33","K","reg+A","MS/MA/MEd","1",5,"W",419,463,"F","inner","M","B","1980:1","1980",0,"570",882
"22790","51","K","reg","BS/BA","1",11,"W",422,449,"F","suburb","F","W","1979:4","1979",0,"852",871
"22831","63","K","reg","BS/BA","1",10,"W",453,528,"F","rural","F","W","1980:1","1980",0,"1078",981
"22856","27","K","reg","BS/BA","PROB",0,"B",487,520,"F","inner","F","B","1979:4","1979",0,"448",1007
"22876","18","K","small","MS/MA/MEd","1",10,"B",448,500,"F","inner","M","W","1980:2","1980",0,"282",948
"22890","36","K","small","MS/MA/MEd","1",17,"W",450,478,"N","suburb","M","W","1980:3","1980",0,"623",928
"22922","42","K","small","BS/BA","1",10,"W",419,434,"F","suburb","F","W","1980:3","1980",0,"712",853
"22974","55","K","small","BS/BA","1",15,"W",433,478,"F","rural","M","W","1979:2","1979",0,"941",911
"23024","21","K","reg+A","BS/BA","1",5,"B",483,626,"N","suburb","F","B","1980:1","1980",0,"333",1109
"23067","29","K","reg+A","MS/MA/MEd","1",17,"W",443,484,"F","inner","M","B","1980:3","1980",0,"504",927
"23117","33","K","small","BS/BA","APPR",1,"W",410,459,"F","inner","F","B","1980:2","1980",0,"567",869
"23147","68","K","reg","MS/MA/MEd","3",16,"W",492,576,"F","rural","M","W","1980:3","1980",0,"1178",1068
"23183","58","K","reg+A","BS/BA","1",17,"W",465,536,"N","suburb","F","W","1980:1","1980",0,"998",1001
"2321","70","K","reg","BS/BA","1",10,"W",450,484,"N","rural","F","W","1980:1","1980",0,"1216",934
"23230","71","K","reg","BS/BA","1",6,"W",414,449,"F","rural","M","W","1979:2","1979",0,"1236",863
"23274","7","K","reg+A","BS/BA","1",3,"W",461,536,"F","rural","F","W","1980:3","1980",0,"89",997
"23290","16","K","reg+A","MS/MA/MEd","1",17,"W",413,449,"F","inner","M","B","1980:3","1980",0,"247",862
"23303","60","K","reg","MA+","1",13,"W",424,484,"N","urban","F","W","1979:4","1979",0,"1036",908
"23328","10","K","small","MA+","1",12,"W",448,513,"N","urban","F","W","1980:1","1980",0,"162",961
"23340","35","K","reg","BS/BA",NA,4,"W",408,494,"N","rural","F","W","1980:2","1980",0,"607",902
"2336","40","K","small","BS/BA","1",4,"W",458,559,"F","rural","F","W","1980:1","1980",0,"677",1017
"23366","60","K","reg+A","BS/BA","APPR",5,"W",416,528,"F","urban","F","W","1979:4","1979",0,"1037",944
"23389","35","K","reg","BS/BA",NA,4,"W",403,439,"F","rural","F","B","1980:2","1980",0,"607",842
"23398","61","K","small","BS/BA","1",11,"W",467,536,"N","suburb","M","W","1979:4","1979",0,"1048",1003
"23417","61","K","reg+A","MS/MA/MEd","1",8,"W",437,478,"N","suburb","F","W","1980:3","1980",0,"1050",915
"23434","8","K","small","BS/BA","1",8,"W",405,439,"N","rural","F","W","1980:3","1980",0,"111",844
"23465","79","K","reg+A","MS/MA/MEd","1",12,"W",419,468,"F","rural","M","W","1980:3","1980",0,"1362",887
"23483","7","K","reg","BS/BA","PROB",0,"W",467,576,"N","rural","F","W","1980:3","1980",0,"87",1043
"23494","68","K","reg","MS/MA/MEd","3",16,"W",492,536,"F","rural","F","W","1979:4","1979",0,"1178",1028
"2350","9","K","small","MS/MA/MEd","1",7,"W",445,459,"N","urban","F","W","1980:2","1980",0,"132",904
"23537","3","K","small","Ed.S","1",10,"W",455,547,"N","rural","F","W","1980:1","1980",0,"32",1002
"23579","7","K","small","MA+","1",6,"W",378,423,"F","rural","M","W","1980:3","1980",0,"86",801
"23611","21","K","reg+A","MS/MA/MEd","1",15,"B",451,528,"F","suburb","F","B","1980:3","1980",0,"335",979
"23654","56","K","reg","BS/BA","APPR",3,"B",419,484,"N","rural","M","W","1979:4","1979",0,"959",903
"23750","48","K","reg+A","BS/BA","1",13,"W",434,449,"N","urban","F","W","1979:4","1979",0,"796",883
"23787","21","K","reg+A","BS/BA","1",5,"B",442,547,"F","suburb","M","B","1980:3","1980",0,"333",989
"23802","33","K","reg+A","MS/MA/MEd","1",5,"W",424,429,"F","inner","F","B","1980:3","1980",0,"570",853
"23835","45","K","reg+A","BS/BA","1",11,"W",395,405,"F","inner","F","B","1980:3","1980",0,"749",800
"2384","48","K","small","MS/MA/MEd","1",17,"W",439,506,"N","urban","M","W","1980:1","1980",0,"793",945
"23870","35","K","small","MS/MA/MEd","1",5,"W",413,454,"N","rural","F","W","1980:2","1980",0,"606",867
"23910","51","K","reg","BS/BA","1",11,"W",413,513,"N","suburb","F","W","1979:4","1979",0,"852",926
"2393","10","K","small","MA+","1",12,"W",476,576,"N","urban","M","W","1979:3","1979",0,"162",1052
"23964","76","K","small","BS/BA","1",22,"W",424,484,"F","rural","M","W","1980:2","1980",0,"1323",908
"23993","3","K","small","BS/BA","1",9,"W",455,536,"N","rural","M","W","1980:3","1980",0,"31",991
"24044","63","K","reg+A","MA+","1",12,"W",428,463,"F","rural","M","W","1980:2","1980",0,"1080",891
"24057","74","K","reg+A","MS/MA/MEd","1",8,"W",424,547,"N","rural","F","W","1979:3","1979",0,"1290",971
"24075","39","K","reg+A","MS/MA/MEd","1",5,"W",388,449,"F","rural","F","W","1980:3","1980",0,"664",837
"24087","10","K","reg","BS/BA","1",3,"W",443,489,"N","urban","F","W","1979:4","1979",0,"163",932
"24106","51","K","small","MS/MA/MEd","1",15,"W",468,547,"N","suburb","F","B","1980:3","1980",0,"850",1015
"24127","60","K","reg","MA+","1",13,"W",378,418,"F","urban","M","W","1980:1","1980",0,"1036",796
"24161","79","K","reg","BS/BA","1",13,"W",458,547,"N","rural","F","W","1980:1","1980",0,"1361",1005
"24185","60","K","reg","MA+","1",13,"W",407,463,"F","urban","M","W","1979:3","1979",0,"1036",870
"24218","19","K","small","BS/BA","1",6,"B",433,513,"F","inner","M","B","1980:3","1980",0,"287",946
"24235","14","K","small","MS/MA/MEd","1",13,"B",421,463,"F","inner","F","B","1980:3","1980",0,"216",884
"24269","72","K","reg","BS/BA","1",8,"W",461,536,"N","rural","F","W","1980:2","1980",0,"1252",997
"24283","31","K","reg","BS/BA","PROB",0,"W",405,520,"F","inner","M","B","1980:3","1980",0,"530",925
"24304","75","K","reg+A","MS/MA/MEd","1",11,"W",538,576,"F","rural","F","W","1980:1","1980",0,"1306",1114
"24332","5","K","small","BS/BA","1",8,"W",470,494,"N","rural","F","W","1980:2","1980",0,"67",964
"24366","46","K","small","MS/MA/MEd","1",4,"W",465,500,"N","suburb","M","W","1980:2","1980",0,"759",965
"2439","80","K","reg","MS/MA/MEd","1",4,"W",467,484,"N","rural","F","W","1980:4","1980",0,"1376",951
"24439","7","K","reg","MS/MA/MEd","1",15,"W",474,626,"N","rural","F","W","1979:4","1979",0,"88",1100
"24461","3","K","reg+A","MS/MA/MEd","1",20,"W",455,494,"N","rural","F","W","1980:2","1980",0,"35",949
"24477","16","K","small","BS/BA","APPR",2,"B",398,405,"F","inner","M","B","1980:2","1980",0,"243",803
"24558","22","K","small","BS/BA","PROB",9,"B",433,520,"F","inner","M","B","1980:2","1980",0,"351",953
"24568","74","K","reg+A","MS/MA/MEd","1",8,"W",430,559,"N","rural","F","W","1979:4","1979",0,"1290",989
"24619","22","K","reg+A","BS/BA","1",16,"B",400,423,"F","inner","F","B","1980:3","1980",0,"356",823
"24634","28","K","small","BS/BA","1",3,"B",440,489,"F","inner","M","B","1980:3","1980",0,"478",929
"24650","53","K","reg+A","BS/BA","1",9,"W",407,439,"F","inner","F","W","1980:3","1980",0,"912",846
"24671","16","K","small","BS/BA","APPR",1,"B",427,547,"F","inner","M","B","1980:1","1980",0,"242",974
"24688","3","K","reg+A","MS/MA/MEd","1",9,"W",443,478,"N","rural","M","W","1980:1","1980",0,"34",921
"24767","19","K","reg+A","BS/BA","PROB",0,"W",500,489,"N","inner","M","B","1980:1","1980",0,"289",989
"24807","57","K","reg","BS/BA","APPR",2,"W",442,500,"N","rural","F","W","1979:4","1979",0,"980",942
"24844","50","K","reg","MS/MA/MEd","1",13,"W",425,449,"F","rural","M","W","1980:2","1980",0,"830",874
"2486","28","K","reg+A","MS/MA/MEd","1",10,"B",416,434,"F","inner","F","B","1979:4","1979",0,"484",850
"24874","21","K","reg+A","MS/MA/MEd","1",15,"B",434,494,"F","suburb","F","W","1980:3","1980",0,"335",928
"24893","34","K","small","BS/BA",NA,12,"W",393,412,"N","rural","M","W","1980:2","1980",0,"591",805
"24992","2","K","reg","MS/MA/MEd","1",6,"W",410,468,"F","urban","M","W","1980:1","1980",0,"20",878
"25005","24","K","reg+A","MS/MA/MEd","1",10,"W",408,423,"F","suburb","F","B","1980:2","1980",0,"402",831
"25034","35","K","reg+A","BS/BA","1",12,"W",418,506,"N","rural","M","W","1980:3","1980",0,"608",924
"25046","9","K","small","MS/MA/MEd","1",7,"W",478,489,"N","urban","F","W","1979:4","1979",0,"132",967
"2508","43","K","small","BS/BA","PROB",0,"W",480,528,"N","suburb","M","W","1980:2","1980",0,"715",1008
"25083","55","K","reg","MS/MA/MEd","1",13,"W",443,536,"F","rural","M","W","1980:3","1980",0,"943",979
"25113","55","K","reg","BS/BA","1",13,NA,439,449,"N","rural","M","W","1980:3","1980",0,"942",888
"25136","7","K","reg","BS/BA","PROB",0,"W",443,500,"N","rural","M","W","1980:1","1980",0,"87",943
"25153","75","K","reg","MS/MA/MEd","1",11,"W",476,576,"N","rural","F","W","1980:1","1980",0,"1304",1052
"25178","28","K","reg+A","MS/MA/MEd","1",10,"B",397,392,"F","inner","M","B","1980:3","1980",0,"484",789
"25200","22","K","small","BS/BA","1",3,"B",470,576,"F","inner","F","B","1980:1","1980",0,"350",1046
"25217","14","K","small","MS/MA/MEd","1",13,"B",538,626,"F","inner","F","B","1980:1","1980",0,"216",1164
"25222","75","K","reg+A","MS/MA/MEd","1",11,"W",447,528,"N","rural","M","W","1979:4","1979",0,"1306",975
"25243","6","K","reg","BS/BA","APPR",1,"W",388,423,"F","rural","M","W","1980:3","1980",0,"83",811
"25290","8","K","reg","MS/MA/MEd","1",12,"W",421,473,"N","rural","F","W","1980:3","1980",0,"113",894
"25325","16","K","reg","MA+","1",8,"W",410,434,"F","inner","M","B","1980:2","1980",0,"244",844
"25360","58","K","reg+A","BS/BA","1",3,"W",443,489,"N","suburb","M","W","1980:1","1980",0,"997",932
"25383","6","K","reg+A","BS/BA","1",11,"W",472,547,"N","rural","F","W","1979:4","1979",0,"84",1019
"25403","39","K","small","BS/BA","1",2,"W",445,468,"F","rural","F","W","1980:3","1980",0,"661",913
"25415","76","K","small","MS/MA/MEd","1",8,"W",439,528,"F","rural","F","W","1979:4","1979",0,"1321",967
"25436","19","K","reg+A","BS/BA","PROB",0,"W",398,454,"F","inner","M","B","1980:2","1980",0,"289",852
"25456","64","K","reg","BS/BA","1",11,"W",407,434,"F","rural","M","W","1980:1","1980",0,"1104",841
"25466","45","K","reg","BS/BA","1",12,"W",403,399,"F","inner","M","B","1980:3","1980",0,"748",802
"25481","64","K","small","BS/BA","1",19,"W",400,429,"F","rural","M","W","1980:3","1980",0,"1102",829
"25495","9","K","small","MS/MA/MEd","1",7,"W",398,392,"F","urban","M","W","1979:4","1979",0,"132",790
"25533","28","K","small","MS/MA/MEd","1",6,"W",407,399,"N","inner","M","B","1980:2","1980",0,"479",806
"2554","41","K","reg+A","BS/BA","1",16,"W",437,478,"N","suburb","F","W","1980:3","1980",0,"696",915
"25590","2","K","reg+A","BS/BA","1",17,"W",411,513,"F","urban","M","B","1979:4","1979",0,"21",924
"25638","43","K","reg+A","BS/BA","1",17,"W",425,463,"N","suburb","F","W","1979:4","1979",0,"718",888
"25690","17","K","reg","BS/BA","1",0,"W",391,392,"F","suburb","M","B","1979:3","1979",0,"268",783
"25727","27","K","small","BS/BA","1",11,"W",458,536,"F","inner","F","B","1980:1","1980",0,"447",994
"25760","78","K","reg","MS/MA/MEd","1",8,"W",411,468,"N","rural","M","W","1980:1","1980",0,"1347",879
"25783","23","K","small","BS/BA","1",11,"B",448,528,"N","suburb","M","W","1979:4","1979",0,"380",976
"25798","9","K","reg","BS/BA","1",5,"W",456,489,"N","urban","F","W","1979:4","1979",0,"135",945
"25815","75","K","reg+A","MS/MA/MEd","1",11,"W",439,478,"N","rural","M","W","1979:4","1979",0,"1306",917
"25830","8","K","reg","MS/MA/MEd","1",13,"W",419,478,"N","rural","F","W","1979:4","1979",0,"114",897
"25853","24","K","reg+A","MS/MA/MEd","1",10,"W",433,513,"N","suburb","M","B","1980:2","1980",0,"402",946
"25871","11","K","reg","MS/MA/MEd","2",11,"W",465,463,"F","rural","M","W","1980:1","1980",0,"176",928
"2591","41","K","small","MS/MA/MEd","1",18,"W",465,602,"N","suburb","M","W","1980:1","1980",0,"694",1067
"25936","22","K","small","BS/BA","PROB",9,"B",425,602,"F","inner","M","B","1980:1","1980",0,"351",1027
"25990","18","K","reg","BS/BA",NA,10,"B",430,454,"F","inner","F","B","1979:4","1979",0,"284",884
"26017","27","K","reg","BS/BA",NA,6,"B",456,513,"F","inner","F","B","1980:1","1980",0,"449",969
"26033","32","K","reg","BS/BA",NA,2,"W",422,434,"F","inner","M","B","1980:1","1980",0,"543",856
"26057","36","K","reg","BS/BA","1",15,"W",422,449,"N","suburb","M","W","1980:3","1980",0,"624",871
"26071","75","K","reg","MS/MA/MEd","1",11,"W",422,478,"N","rural","F","W","1979:4","1979",0,"1304",900
"26089","42","K","small","BS/BA","1",10,"W",384,384,"N","suburb","M","O","1980:3","1980",0,"712",768
"26119","32","K","small","BS/BA","1",14,"W",442,506,"F","inner","M","B","1979:4","1979",0,"542",948
"26136","71","K","reg+A","BS/BA",NA,2,"W",410,449,"F","rural","F","W","1979:4","1979",0,"1237",859
"26205","27","K","reg+A","BS/BA","1",20,"B",451,506,"F","inner","F","B","1980:2","1980",0,"452",957
"26224","43","K","reg+A","BS/BA","1",17,"W",425,494,"N","suburb","F","W","1980:1","1980",0,"718",919
"26270","31","K","small","BS/BA","1",6,"W",456,576,"F","inner","M","B","1980:2","1980",0,"529",1032
"26299","63","K","reg","MS/MA/MEd","1",6,"W",419,418,"F","rural","F","W","1980:3","1980",0,"1077",837
"26327","50","K","small","BS/BA",NA,6,"W",391,418,"F","rural","M","W","1979:4","1979",0,"828",809
"26344","67","K","small","BS/BA","1",5,"W",433,513,"F","rural","M","W","1979:4","1979",0,"1163",946
"26397","75","K","small","BS/BA","1",3,"W",430,500,"F","rural","F","W","1980:2","1980",0,"1303",930
"26412","5","K","reg","BS/BA","1",8,"W",393,439,"F","rural","M","W","1980:2","1980",0,"68",832
"26426","64","K","reg+A","BS/BA","1",5,"W",439,473,"N","rural","M","W","1980:3","1980",0,"1106",912
"26446","1","K","small","Ed.S","1",14,"W",439,547,"F","rural","F","W","1980:2","1980",0,"1",986
"2647","40","K","small","BS/BA","1",4,"W",407,439,"F","rural","F","W","1979:4","1979",0,"677",846
"26478","58","K","small","MS/MA/MEd","1",8,"W",460,484,"N","suburb","F","W","1980:2","1980",0,"995",944
"26487","15","K","reg+A","BS/BA","1",3,"B",400,384,"F","inner","M","B","1979:4","1979",0,"231",784
"26522","45","K","small","BS/BA",NA,3,"W",402,459,"F","inner","M","B","1980:3","1980",0,"747",861
"26541","63","K","reg+A","MS/MA/MEd","1",7,"W",419,434,"F","rural","F","W","1978:2","1978",0,"1079",853
"26569","26","K","small","BS/BA","APPR",1,"W",402,384,"N","inner","F","B","1980:3","1980",0,"433",786
"26592","35","K","reg","BS/BA",NA,4,"W",436,500,"N","rural","F","W","1980:1","1980",0,"607",936
"26599","39","K","reg","BS/BA","1",4,"W",418,473,"F","rural","M","W","1979:4","1979",0,"663",891
"26615","55","K","reg","BS/BA","1",13,NA,419,500,"N","rural","M","W","1979:4","1979",0,"942",919
"26649","56","K","small","BS/BA","1",21,"W",427,494,"F","rural","M","B","1980:3","1980",0,"958",921
"26667","28","K","reg+A","BS/BA","1",5,"B",400,429,"F","inner","M","B","1980:3","1980",0,"483",829
"2669","27","K","reg","BS/BA","1",12,"B",487,547,"N","inner","F","B","1980:2","1980",0,"450",1034
